127.0.0.1 - - [07/Apr/2023:17:23:32 +0000] "GET /solr/libs/angular.min.js?_=9.2.0 HTTP/1.1" 200 62664
127.0.0.1 - - [07/Apr/2023:17:23:32 +0000] "GET /solr/libs/angular-route.min.js?_=9.2.0 HTTP/1.1" 200 3238
127.0.0.1 - - [07/Apr/2023:17:23:32 +0000] "GET /solr/libs/angular-cookies.min.js?_=9.2.0 HTTP/1.1" 200 1406
127.0.0.1 - - [07/Apr/2023:17:23:32 +0000] "GET /solr/libs/ngtimeago.js?_=9.2.0 HTTP/1.1" 200 1518
127.0.0.1 - - [07/Apr/2023:17:23:32 +0000] "GET /solr/libs/highlight.js?_=9.2.0 HTTP/1.1" 200 5952
127.0.0.1 - - [07/Apr/2023:17:23:32 +0000] "GET /solr/libs/d3.js?_=9.2.0 HTTP/1.1" 200 62343
127.0.0.1 - - [07/Apr/2023:17:23:32 +0000] "GET /solr/libs/jquery-ui.min.js?_=9.2.0 HTTP/1.1" 200 8840
127.0.0.1 - - [07/Apr/2023:17:23:32 +0000] "GET /solr/libs/ui-grid.min.js?_=9.2.0 HTTP/1.1" 200 88953
127.0.0.1 - - [07/Apr/2023:17:23:32 +0000] "GET /solr/libs/angular-utf8-base64.min.js?_=9.2.0 HTTP/1.1" 200 2126
127.0.0.1 - - [07/Apr/2023:17:23:32 +0000] "GET /solr/js/angular/app.js?_=9.2.0 HTTP/1.1" 200 5605
127.0.0.1 - - [07/Apr/2023:17:23:32 +0000] "GET /solr/js/angular/services.js?_=9.2.0 HTTP/1.1" 200 3480
127.0.0.1 - - [07/Apr/2023:17:23:32 +0000] "GET /solr/js/angular/controllers/index.js?_=9.2.0 HTTP/1.1" 200 1678
127.0.0.1 - - [07/Apr/2023:17:23:32 +0000] "GET /solr/js/angular/permissions.js?_=9.2.0 HTTP/1.1" 200 1006
127.0.0.1 - - [07/Apr/2023:17:23:32 +0000] "GET /solr/js/angular/controllers/login.js?_=9.2.0 HTTP/1.1" 200 3986
127.0.0.1 - - [07/Apr/2023:17:23:32 +0000] "GET /solr/js/angular/controllers/collections.js?_=9.2.0 HTTP/1.1" 200 2621
127.0.0.1 - - [07/Apr/2023:17:23:32 +0000] "GET /solr/js/angular/controllers/logging.js?_=9.2.0 HTTP/1.1" 200 1799
127.0.0.1 - - [07/Apr/2023:17:23:32 +0000] "GET /solr/js/angular/controllers/cloud.js?_=9.2.0 HTTP/1.1" 200 9459
127.0.0.1 - - [07/Apr/2023:17:23:32 +0000] "GET /solr/js/angular/controllers/threads.js?_=9.2.0 HTTP/1.1" 200 908
127.0.0.1 - - [07/Apr/2023:17:23:32 +0000] "GET /solr/js/angular/controllers/cores.js?_=9.2.0 HTTP/1.1" 200 1755
127.0.0.1 - - [07/Apr/2023:17:23:32 +0000] "GET /solr/js/angular/controllers/java-properties.js?_=9.2.0 HTTP/1.1" 200 1664
127.0.0.1 - - [07/Apr/2023:17:23:32 +0000] "GET /solr/js/angular/controllers/collection-overview.js?_=9.2.0 HTTP/1.1" 200 1450
127.0.0.1 - - [07/Apr/2023:17:23:32 +0000] "GET /solr/js/angular/controllers/alias-overview.js?_=9.2.0 HTTP/1.1" 200 1103
127.0.0.1 - - [07/Apr/2023:17:23:32 +0000] "GET /solr/js/angular/controllers/core-overview.js?_=9.2.0 HTTP/1.1" 200 1025
127.0.0.1 - - [07/Apr/2023:17:23:32 +0000] "GET /solr/js/angular/controllers/paramsets.js?_=9.2.0 HTTP/1.1" 200 1243
127.0.0.1 - - [07/Apr/2023:17:23:32 +0000] "GET /solr/js/angular/controllers/analysis.js?_=9.2.0 HTTP/1.1" 200 2445
127.0.0.1 - - [07/Apr/2023:17:23:32 +0000] "GET /solr/js/angular/controllers/documents.js?_=9.2.0 HTTP/1.1" 200 1644
127.0.0.1 - - [07/Apr/2023:17:23:32 +0000] "GET /solr/js/angular/controllers/files.js?_=9.2.0 HTTP/1.1" 200 1507
127.0.0.1 - - [07/Apr/2023:17:23:32 +0000] "GET /solr/js/angular/controllers/query.js?_=9.2.0 HTTP/1.1" 200 3442
127.0.0.1 - - [07/Apr/2023:17:23:32 +0000] "GET /solr/js/angular/controllers/stream.js?_=9.2.0 HTTP/1.1" 200 2184
127.0.0.1 - - [07/Apr/2023:17:23:32 +0000] "GET /solr/js/angular/controllers/replication.js?_=9.2.0 HTTP/1.1" 200 2525
127.0.0.1 - - [07/Apr/2023:17:23:32 +0000] "GET /solr/js/angular/controllers/plugins.js?_=9.2.0 HTTP/1.1" 200 1783
127.0.0.1 - - [07/Apr/2023:17:23:32 +0000] "GET /solr/js/angular/controllers/security.js?_=9.2.0 HTTP/1.1" 200 9680
127.0.0.1 - - [07/Apr/2023:17:23:32 +0000] "GET /solr/js/angular/controllers/schema.js?_=9.2.0 HTTP/1.1" 200 4993
127.0.0.1 - - [07/Apr/2023:17:23:32 +0000] "GET /solr/js/angular/controllers/schema-designer.js?_=9.2.0 HTTP/1.1" 200 14494
127.0.0.1 - - [07/Apr/2023:17:23:32 +0000] "GET /solr/js/angular/controllers/segments.js?_=9.2.0 HTTP/1.1" 200 1295
127.0.0.1 - - [07/Apr/2023:17:23:32 +0000] "GET /solr/js/angular/controllers/unknown.js?_=9.2.0 HTTP/1.1" 200 1874
127.0.0.1 - - [07/Apr/2023:17:23:32 +0000] "GET /solr/js/angular/controllers/sqlquery.js?_=9.2.0 HTTP/1.1" 200 1305
127.0.0.1 - - [07/Apr/2023:17:23:33 +0000] "GET /solr/img/solr.svg HTTP/1.1" 200 3125
127.0.0.1 - - [07/Apr/2023:17:23:33 +0000] "GET /solr/img/loader.gif HTTP/1.1" 200 1553
127.0.0.1 - - [07/Apr/2023:17:23:33 +0000] "GET /solr/img/ico/box.png HTTP/1.1" 200 508
127.0.0.1 - - [07/Apr/2023:17:23:33 +0000] "GET /solr/img/ico/inbox-document-text.png HTTP/1.1" 200 675
127.0.0.1 - - [07/Apr/2023:17:23:33 +0000] "GET /solr/img/ico/logout.png HTTP/1.1" 200 660
127.0.0.1 - - [07/Apr/2023:17:23:33 +0000] "GET /solr/img/ico/dashboard.png HTTP/1.1" 200 646
127.0.0.1 - - [07/Apr/2023:17:23:33 +0000] "GET /solr/img/ico/gear.png HTTP/1.1" 200 736
127.0.0.1 - - [07/Apr/2023:17:23:33 +0000] "GET /solr/img/ico/users.png HTTP/1.1" 200 870
127.0.0.1 - - [07/Apr/2023:17:23:33 +0000] "GET /solr/img/solr-ico.png HTTP/1.1" 200 978
127.0.0.1 - - [07/Apr/2023:17:23:33 +0000] "GET /solr/img/ico/folder-tree.png HTTP/1.1" 200 518
127.0.0.1 - - [07/Apr/2023:17:23:33 +0000] "GET /solr/img/ico/network-cloud.png HTTP/1.1" 200 623
127.0.0.1 - - [07/Apr/2023:17:23:33 +0000] "GET /solr/img/ico/node-leader.png HTTP/1.1" 200 1308
127.0.0.1 - - [07/Apr/2023:17:23:33 +0000] "GET /solr/img/ico/ui-accordion.png HTTP/1.1" 200 583
127.0.0.1 - - [07/Apr/2023:17:23:33 +0000] "GET /solr/img/ico/molecule.png HTTP/1.1" 200 1657
127.0.0.1 - - [07/Apr/2023:17:23:33 +0000] "GET /solr/img/ico/document-text.png HTTP/1.1" 200 592
127.0.0.1 - - [07/Apr/2023:17:23:33 +0000] "GET /solr/img/ico/mail.png HTTP/1.1" 200 505
127.0.0.1 - - [07/Apr/2023:17:23:33 +0000] "GET /solr/img/ico/book-open-text.png HTTP/1.1" 200 628
127.0.0.1 - - [07/Apr/2023:17:23:33 +0000] "GET /solr/img/ico/databases.png HTTP/1.1" 200 661
127.0.0.1 - - [07/Apr/2023:17:23:33 +0000] "GET /solr/img/ico/documents-stack.png HTTP/1.1" 200 594
127.0.0.1 - - [07/Apr/2023:17:23:33 +0000] "GET /solr/img/ico/script-code.png HTTP/1.1" 200 568
127.0.0.1 - - [07/Apr/2023:17:23:33 +0000] "GET /solr/img/ico/bug.png HTTP/1.1" 200 704
127.0.0.1 - - [07/Apr/2023:17:23:33 +0000] "GET /solr/img/ico/jar.png HTTP/1.1" 200 805
127.0.0.1 - - [07/Apr/2023:17:23:33 +0000] "GET /solr/img/ico/funnel.png HTTP/1.1" 200 591
127.0.0.1 - - [07/Apr/2023:17:23:33 +0000] "GET /solr/img/ico/database--plus.png HTTP/1.1" 200 664
127.0.0.1 - - [07/Apr/2023:17:23:33 +0000] "GET /solr/img/ico/home.png HTTP/1.1" 200 752
127.0.0.1 - - [07/Apr/2023:17:23:33 +0000] "GET /solr/img/ico/magnifier.png HTTP/1.1" 200 700
127.0.0.1 - - [07/Apr/2023:17:23:33 +0000] "GET /solr/img/ico/paramset.png HTTP/1.1" 200 275
127.0.0.1 - - [07/Apr/2023:17:23:33 +0000] "GET /solr/img/ico/folder.png HTTP/1.1" 200 476
127.0.0.1 - - [07/Apr/2023:17:23:33 +0000] "GET /solr/img/ico/node.png HTTP/1.1" 200 548
127.0.0.1 - - [07/Apr/2023:17:23:33 +0000] "GET /solr/img/ico/system-monitor.png HTTP/1.1" 200 547
127.0.0.1 - - [07/Apr/2023:17:23:33 +0000] "GET /solr/img/ico/sql.png HTTP/1.1" 200 442
127.0.0.1 - - [07/Apr/2023:17:23:33 +0000] "GET /solr/img/ico/block.png HTTP/1.1" 200 630
127.0.0.1 - - [07/Apr/2023:17:23:33 +0000] "GET /solr/img/favicon.ico?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [07/Apr/2023:17:23:33 +0000] "GET /solr/img/ico/construction.png HTTP/1.1" 200 558
127.0.0.1 - - [07/Apr/2023:17:23:33 +0000] "GET /solr/img/chosen-sprite@2x.png HTTP/1.1" 200 738
127.0.0.1 - - [07/Apr/2023:17:23:33 +0000] "GET /solr/partials/index.html HTTP/1.1" 200 2005
127.0.0.1 - - [07/Apr/2023:17:23:33 +0000] "GET /solr/admin/cores?_=1680888213112&indexInfo=false&wt=json HTTP/1.1" 200 993
127.0.0.1 - - [07/Apr/2023:17:23:33 +0000] "GET /solr/img/ico/exclamation-button.png HTTP/1.1" 200 585
127.0.0.1 - - [07/Apr/2023:17:23:33 +0000] "GET /solr/img/ico/tick.png HTTP/1.1" 200 634
127.0.0.1 - - [07/Apr/2023:17:23:33 +0000] "GET /solr/img/ico/shield--exclamation.png HTTP/1.1" 200 813
127.0.0.1 - - [07/Apr/2023:17:23:33 +0000] "GET /solr/img/ico/cross.png HTTP/1.1" 200 544
127.0.0.1 - - [07/Apr/2023:17:23:33 +0000] "GET /solr/img/ico/server.png HTTP/1.1" 200 423
127.0.0.1 - - [07/Apr/2023:17:23:33 +0000] "GET /solr/img/ico/property.png HTTP/1.1" 200 769
127.0.0.1 - - [07/Apr/2023:17:23:33 +0000] "GET /solr/img/ico/terminal.png HTTP/1.1" 200 492
127.0.0.1 - - [07/Apr/2023:17:23:33 +0000] "GET /solr/img/ico/clock-select.png HTTP/1.1" 200 741
127.0.0.1 - - [07/Apr/2023:17:23:33 +0000] "GET /solr/img/lucene-ico.png HTTP/1.1" 200 1508
127.0.0.1 - - [07/Apr/2023:17:23:33 +0000] "GET /solr/img/ico/memory.png HTTP/1.1" 200 349
127.0.0.1 - - [07/Apr/2023:17:23:33 +0000] "GET /solr/img/ico/arrow-circle.png HTTP/1.1" 200 802
127.0.0.1 - - [07/Apr/2023:17:23:33 +0000] "GET /solr/img/ico/processor.png HTTP/1.1" 200 635
127.0.0.1 - - [07/Apr/2023:17:23:33 +0000] "GET /solr/img/ico/prohibition.png HTTP/1.1" 200 1659
127.0.0.1 - - [07/Apr/2023:17:23:33 +0000] "GET /solr/admin/info/system?_=1680888213113&wt=json HTTP/1.1" 200 1505
127.0.0.1 - - [07/Apr/2023:17:23:33 +0000] "GET /solr/admin/info/system?_=1680888213113&wt=json HTTP/1.1" 200 1504
127.0.0.1 - - [07/Apr/2023:17:24:18 +0000] "GET /solr/info/select?indent=true&q.op=OR&q=*%3A*&useParams= HTTP/1.1" 200 14830
127.0.0.1 - - [07/Apr/2023:17:41:22 +0000] "GET /solr/info/select?indent=true&q.op=OR&q=*%3A*&useParams= HTTP/1.1" 200 14830
127.0.0.1 - - [07/Apr/2023:17:57:37 +0000] "GET /solr/info/select?indent=true&q.op=OR&q=*%3A*&useParams= HTTP/1.1" 200 14829
127.0.0.1 - - [07/Apr/2023:17:58:27 +0000] "GET /solr/info/select?indent=true&q.op=OR&q=*%3A*&useParams= HTTP/1.1" 200 14829
127.0.0.1 - - [07/Apr/2023:18:08:59 +0000] "GET /solr/info/select?indent=true&q.op=OR&q=*%3A*&useParams= HTTP/1.1" 200 14829
127.0.0.1 - - [07/Apr/2023:18:09:15 +0000] "GET /solr/info/select?indent=true&q.op=OR&q=*%3A*&useParams= HTTP/1.1" 200 14829
127.0.0.1 - - [07/Apr/2023:18:12:14 +0000] "GET /solr/info/select?indent=true&q.op=OR&q=*%3A*&useParams= HTTP/1.1" 200 14829
127.0.0.1 - - [08/Apr/2023:05:53:02 +0000] "GET /solr/img/chosen-sprite.png HTTP/1.1" 200 538
127.0.0.1 - - [08/Apr/2023:05:58:19 +0000] "GET / HTTP/1.1" 302 0
127.0.0.1 - - [08/Apr/2023:05:58:19 +0000] "GET /solr/ HTTP/1.1" 200 3317
127.0.0.1 - - [08/Apr/2023:05:58:19 +0000] "GET /solr/css/angular/angular-csp.css?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [08/Apr/2023:05:58:19 +0000] "GET /solr/css/angular/analysis.css?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [08/Apr/2023:05:58:19 +0000] "GET /solr/css/angular/common.css?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [08/Apr/2023:05:58:19 +0000] "GET /solr/css/angular/security.css?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [08/Apr/2023:05:58:19 +0000] "GET /solr/css/angular/schema-designer.css?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [08/Apr/2023:05:58:19 +0000] "GET /solr/css/angular/cloud.css?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [08/Apr/2023:05:58:19 +0000] "GET /solr/css/angular/collections.css?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [08/Apr/2023:05:58:19 +0000] "GET /solr/css/angular/dashboard.css?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [08/Apr/2023:05:58:19 +0000] "GET /solr/css/angular/cores.css?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [08/Apr/2023:05:58:19 +0000] "GET /solr/css/angular/index.css?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [08/Apr/2023:05:58:19 +0000] "GET /solr/css/angular/files.css?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [08/Apr/2023:05:58:19 +0000] "GET /solr/css/angular/java-properties.css?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [08/Apr/2023:05:58:19 +0000] "GET /solr/css/angular/logging.css?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [08/Apr/2023:05:58:19 +0000] "GET /solr/css/angular/login.css?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [08/Apr/2023:05:58:19 +0000] "GET /solr/css/angular/menu.css?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [08/Apr/2023:05:58:19 +0000] "GET /solr/css/angular/documents.css?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [08/Apr/2023:05:58:19 +0000] "GET /solr/css/angular/plugins.css?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [08/Apr/2023:05:58:19 +0000] "GET /solr/css/angular/paramsets.css?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [08/Apr/2023:05:58:19 +0000] "GET /solr/css/angular/stream.css?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [08/Apr/2023:05:58:19 +0000] "GET /solr/css/angular/replication.css?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [08/Apr/2023:05:58:19 +0000] "GET /solr/css/angular/query.css?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [08/Apr/2023:05:58:19 +0000] "GET /solr/css/angular/schema.css?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [08/Apr/2023:05:58:19 +0000] "GET /solr/css/angular/segments.css?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [08/Apr/2023:05:58:19 +0000] "GET /solr/css/angular/chosen.css?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [08/Apr/2023:05:58:19 +0000] "GET /solr/css/angular/overview.css?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [08/Apr/2023:05:58:19 +0000] "GET /solr/css/angular/sqlquery.css?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [08/Apr/2023:05:58:19 +0000] "GET /solr/css/angular/threads.css?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [08/Apr/2023:05:58:19 +0000] "GET /solr/css/angular/ui-grid.min.css?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [08/Apr/2023:05:58:20 +0000] "GET /solr/css/angular/jstree.style.min.css?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [08/Apr/2023:05:58:20 +0000] "GET /solr/css/angular/jquery-ui.min.css?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [08/Apr/2023:05:58:20 +0000] "GET /solr/css/angular/jquery-ui.structure.min.css?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [08/Apr/2023:05:58:20 +0000] "GET /solr/libs/chosen.jquery.min.js?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [08/Apr/2023:05:58:20 +0000] "GET /solr/libs/jquery-3.5.1.min.js?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [08/Apr/2023:05:58:20 +0000] "GET /solr/libs/jstree.min.js?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [08/Apr/2023:05:58:20 +0000] "GET /solr/libs/angular-resource.min.js?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [08/Apr/2023:05:58:20 +0000] "GET /solr/libs/angular-chosen.min.js?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [08/Apr/2023:05:58:20 +0000] "GET /solr/libs/angular.min.js?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [08/Apr/2023:05:58:20 +0000] "GET /solr/libs/ngtimeago.js?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [08/Apr/2023:05:58:20 +0000] "GET /solr/libs/highlight.js?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [08/Apr/2023:05:58:20 +0000] "GET /solr/libs/angular-cookies.min.js?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [08/Apr/2023:05:58:20 +0000] "GET /solr/libs/angular-route.min.js?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [08/Apr/2023:05:58:20 +0000] "GET /solr/libs/d3.js?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [08/Apr/2023:05:58:20 +0000] "GET /solr/libs/jquery-ui.min.js?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [08/Apr/2023:05:58:20 +0000] "GET /solr/libs/ui-grid.min.js?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [08/Apr/2023:05:58:20 +0000] "GET /solr/js/angular/app.js?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [08/Apr/2023:05:58:20 +0000] "GET /solr/js/angular/services.js?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [08/Apr/2023:05:58:20 +0000] "GET /solr/libs/angular-utf8-base64.min.js?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [08/Apr/2023:05:58:20 +0000] "GET /solr/js/angular/permissions.js?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [08/Apr/2023:05:58:20 +0000] "GET /solr/js/angular/controllers/login.js?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [08/Apr/2023:05:58:20 +0000] "GET /solr/js/angular/controllers/logging.js?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [08/Apr/2023:05:58:20 +0000] "GET /solr/js/angular/controllers/index.js?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [08/Apr/2023:05:58:20 +0000] "GET /solr/js/angular/controllers/cloud.js?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [08/Apr/2023:05:58:20 +0000] "GET /solr/js/angular/controllers/collections.js?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [08/Apr/2023:05:58:20 +0000] "GET /solr/js/angular/controllers/cores.js?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [08/Apr/2023:05:58:20 +0000] "GET /solr/js/angular/controllers/threads.js?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [08/Apr/2023:05:58:20 +0000] "GET /solr/js/angular/controllers/alias-overview.js?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [08/Apr/2023:05:58:20 +0000] "GET /solr/js/angular/controllers/java-properties.js?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [08/Apr/2023:05:58:20 +0000] "GET /solr/js/angular/controllers/core-overview.js?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [08/Apr/2023:05:58:20 +0000] "GET /solr/js/angular/controllers/collection-overview.js?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [08/Apr/2023:05:58:20 +0000] "GET /solr/js/angular/controllers/analysis.js?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [08/Apr/2023:05:58:20 +0000] "GET /solr/js/angular/controllers/documents.js?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [08/Apr/2023:05:58:20 +0000] "GET /solr/js/angular/controllers/paramsets.js?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [08/Apr/2023:05:58:20 +0000] "GET /solr/js/angular/controllers/files.js?_=9.2.0 HTTP/1.1" 304 0
127.0.0.1 - - [08/Apr/2023:05:58:20 +0000] "GET /solr/js/angular/controllers/stream.js?_=9.2.0 HTTP/1.1" 304 0
